entry_time,exit_time,side,entry_price,exit_price,pnl_usd,exit_type,regime,holding_candles,equity
2024-09-08T04:00:00+00:00,2024-09-08T12:00:00+00:00,SHORT,54411.5,53663.6,194.18,TRAIL_TP,bear,2,16641.52
2024-09-08T12:00:00+00:00,2024-09-08T20:00:00+00:00,SHORT,53663.6,54378.94,-211.95,SL,bear,2,16429.57
2024-09-08T20:00:00+00:00,2024-09-09T04:00:00+00:00,SHORT,54839.6,54939.1,-39.22,TIME_EXIT_LOSS,bear,1,16390.35
2024-09-09T04:00:00+00:00,2024-09-09T12:00:00+00:00,SHORT,54939.1,55671.44,-211.95,SL,bear,2,16178.4
2024-09-09T12:00:00+00:00,2024-09-09T20:00:00+00:00,SHORT,55360.3,56098.25,-211.95,SL,bear,2,15966.45
2024-09-09T20:00:00+00:00,2024-09-10T04:00:00+00:00,SHORT,57010.0,56402.84,147.75,TP,bear,2,16114.2
2024-09-10T04:00:00+00:00,2024-09-10T12:00:00+00:00,SHORT,57183.2,56561.0,151.21,TRAIL_TP,bear,2,16265.41
2024-09-10T12:00:00+00:00,2024-09-10T20:00:00+00:00,SHORT,56561.0,57314.96,-211.95,SL,neutral,2,16053.46
2024-09-10T20:00:00+00:00,2024-09-11T04:00:00+00:00,SHORT,57609.1,56675.1,231.19,TRAIL_TP,neutral,2,16284.65
2024-09-11T04:00:00+00:00,2024-09-11T12:00:00+00:00,SHORT,56675.1,56071.51,147.75,TP,neutral,2,16432.4
2024-09-11T12:00:00+00:00,2024-09-11T20:00:00+00:00,SHORT,56676.1,57431.59,-211.95,SL,neutral,2,16220.45
2024-09-11T20:00:00+00:00,2024-09-12T04:00:00+00:00,SHORT,57306.0,58069.89,-211.95,SL,neutral,2,16008.5
2024-09-12T04:00:00+00:00,2024-09-12T12:00:00+00:00,LONG,58101.8,57327.3,-211.95,SL,bull,2,15796.55
2024-09-12T12:00:00+00:00,2024-09-12T20:00:00+00:00,SHORT,57472.1,58238.2,-211.95,SL,neutral,2,15584.6
2024-09-12T20:00:00+00:00,2024-09-13T12:00:00+00:00,SHORT,58097.0,58484.22,-111.97,HALF_RISK_SL,neutral,4,15472.63
2024-09-13T12:00:00+00:00,2024-09-13T20:00:00+00:00,LONG,59623.5,60456.2,197.49,TRAIL_TP,bull,2,15670.12
2024-09-13T20:00:00+00:00,2024-09-14T04:00:00+00:00,LONG,60456.2,60110.4,-97.8,TIME_EXIT_LOSS,bull,1,15572.32
2024-09-14T04:00:00+00:00,2024-09-14T12:00:00+00:00,LONG,60110.4,59840.1,-79.45,TIME_EXIT_LOSS,bull,1,15492.87
2024-09-14T12:00:00+00:00,2024-09-15T12:00:00+00:00,LONG,59840.1,60304.6,104.44,MAX_HOLD_EXIT,bull,6,15597.31
2024-09-15T12:00:00+00:00,2024-09-15T20:00:00+00:00,LONG,60304.6,59500.74,-211.95,SL,bull,2,15385.36
2024-09-15T20:00:00+00:00,2024-09-16T04:00:00+00:00,LONG,59100.5,58312.69,-211.95,SL,bull,2,15173.41
2024-09-16T04:00:00+00:00,2024-09-16T12:00:00+00:00,LONG,58874.6,58089.8,-211.95,SL,bull,2,14961.46
2024-09-16T12:00:00+00:00,2024-09-17T04:00:00+00:00,LONG,57860.7,58668.1,197.31,TRAIL_TP,bull,4,15158.77
2024-09-17T04:00:00+00:00,2024-09-17T12:00:00+00:00,LONG,58668.1,61103.0,610.54,TRAIL_TP,bull,2,15769.31
2024-09-17T12:00:00+00:00,2024-09-17T20:00:00+00:00,LONG,61103.0,60288.5,-211.95,SL,bull,2,15557.36
2024-09-17T20:00:00+00:00,2024-09-18T08:00:00+00:00,LONG,60281.0,59879.23,-111.97,HALF_RISK_SL,bull,3,15445.39
2024-09-18T08:00:00+00:00,2024-09-18T16:00:00+00:00,LONG,59824.6,60461.73,147.75,TP,bull,2,15593.14
2024-09-18T16:00:00+00:00,2024-09-19T00:00:00+00:00,LONG,60024.6,62086.5,503.26,TRAIL_TP,bull,2,16096.4
2024-09-19T00:00:00+00:00,2024-09-19T12:00:00+00:00,LONG,62086.5,63129.0,239.87,TRAIL_TP,bull,3,16336.27
2024-09-19T12:00:00+00:00,2024-09-19T20:00:00+00:00,LONG,63129.0,62926.9,-60.02,TIME_EXIT_LOSS,bull,1,16276.25
2024-09-19T20:00:00+00:00,2024-09-20T04:00:00+00:00,LONG,62926.9,63597.07,147.75,TP,bull,2,16424.0
2024-09-20T04:00:00+00:00,2024-09-20T12:00:00+00:00,LONG,63494.4,62648.02,-211.95,SL,bull,2,16212.05
2024-09-20T12:00:00+00:00,2024-09-21T12:00:00+00:00,LONG,63120.2,63146.6,-5.73,MAX_HOLD_EXIT,bull,6,16206.32
2024-09-21T12:00:00+00:00,2024-09-22T08:00:00+00:00,LONG,63146.6,62725.73,-111.97,HALF_RISK_SL,bull,5,16094.35
2024-09-22T08:00:00+00:00,2024-09-22T20:00:00+00:00,LONG,62751.4,63558.4,180.9,TRAIL_TP,bull,3,16275.25
2024-09-22T20:00:00+00:00,2024-09-23T04:00:00+00:00,LONG,63558.4,64235.3,147.75,TP,bull,2,16423.0
2024-09-23T04:00:00+00:00,2024-09-23T16:00:00+00:00,LONG,63519.9,63096.54,-111.97,HALF_RISK_SL,bull,3,16311.03
2024-09-23T16:00:00+00:00,2024-09-24T00:00:00+00:00,LONG,63272.6,63097.6,-53.49,TIME_EXIT_LOSS,bull,1,16257.54
2024-09-24T00:00:00+00:00,2024-09-24T08:00:00+00:00,LONG,63097.6,63769.59,147.75,TP,bull,2,16405.29
2024-09-24T08:00:00+00:00,2024-09-24T16:00:00+00:00,LONG,63446.3,64270.0,182.74,TRAIL_TP,bull,2,16588.03
2024-09-24T16:00:00+00:00,2024-09-25T04:00:00+00:00,LONG,64270.0,63841.64,-111.98,HALF_RISK_SL,bull,3,16476.05
2024-09-25T04:00:00+00:00,2024-09-25T12:00:00+00:00,LONG,63814.9,63470.1,-93.05,TIME_EXIT_LOSS,bull,1,16383.0
2024-09-25T12:00:00+00:00,2024-09-25T20:00:00+00:00,LONG,63470.1,63118.4,-95.12,TIME_EXIT_LOSS,bull,1,16287.88
2024-09-25T20:00:00+00:00,2024-09-26T04:00:00+00:00,LONG,63118.4,63823.4,155.54,TRAIL_TP,bull,2,16443.42
2024-09-26T04:00:00+00:00,2024-09-26T12:00:00+00:00,LONG,63823.4,65200.0,311.53,TRAIL_TP,bull,2,16754.95
2024-09-26T12:00:00+00:00,2024-09-26T20:00:00+00:00,LONG,65200.0,65139.2,-25.99,TIME_EXIT_LOSS,bull,1,16728.96
2024-09-26T20:00:00+00:00,2024-09-27T08:00:00+00:00,LONG,65139.2,65832.93,147.75,TP,bull,3,16876.71
2024-09-27T08:00:00+00:00,2024-09-27T16:00:00+00:00,LONG,65408.2,66104.8,147.75,TP,bull,2,17024.46
2024-09-27T16:00:00+00:00,2024-09-28T16:00:00+00:00,LONG,65612.8,65699.6,7.84,MAX_HOLD_EXIT,bull,6,17032.3
2024-09-28T16:00:00+00:00,2024-09-29T16:00:00+00:00,LONG,65699.6,65926.3,39.76,MAX_HOLD_EXIT,bull,6,17072.06
2024-09-29T16:00:00+00:00,2024-09-30T00:00:00+00:00,LONG,65926.3,65047.5,-211.95,SL,bull,2,16860.11
2024-09-30T00:00:00+00:00,2024-09-30T08:00:00+00:00,LONG,64539.9,63679.58,-211.95,SL,bull,2,16648.16
2024-09-30T08:00:00+00:00,2024-09-30T16:00:00+00:00,SHORT,63794.4,63114.99,147.75,TP,neutral,2,16795.91
2024-09-30T16:00:00+00:00,2024-10-01T00:00:00+00:00,SHORT,63472.8,63707.2,-67.39,TIME_EXIT_LOSS,neutral,1,16728.52
2024-10-01T00:00:00+00:00,2024-10-01T12:00:00+00:00,SHORT,63707.2,62613.8,245.44,TRAIL_TP,neutral,3,16973.96
2024-10-01T12:00:00+00:00,2024-10-01T20:00:00+00:00,SHORT,62613.8,60776.8,428.08,TRAIL_TP,neutral,2,17402.04
2024-10-01T20:00:00+00:00,2024-10-02T04:00:00+00:00,SHORT,60776.8,61586.95,-211.95,SL,bear,2,17190.09
2024-10-02T04:00:00+00:00,2024-10-02T12:00:00+00:00,SHORT,61702.5,61045.37,147.75,TP,bear,2,17337.84
2024-10-02T12:00:00+00:00,2024-10-02T20:00:00+00:00,SHORT,61833.9,60622.6,281.84,TRAIL_TP,bear,2,17619.68
2024-10-02T20:00:00+00:00,2024-10-03T04:00:00+00:00,SHORT,60622.6,61430.7,-211.95,SL,bear,2,17407.73
2024-10-03T04:00:00+00:00,2024-10-03T12:00:00+00:00,SHORT,60898.6,60250.03,147.75,TP,bear,2,17555.48
2024-10-03T12:00:00+00:00,2024-10-03T20:00:00+00:00,SHORT,60606.5,60727.2,-41.87,TIME_EXIT_LOSS,bear,1,17513.61
2024-10-03T20:00:00+00:00,2024-10-04T04:00:00+00:00,SHORT,60727.2,61403.9,-179.15,TIME_EXIT_LOSS,bear,1,17334.46
2024-10-04T04:00:00+00:00,2024-10-04T12:00:00+00:00,SHORT,61403.9,60749.95,147.75,TP,bear,2,17482.21
2024-10-04T12:00:00+00:00,2024-10-04T20:00:00+00:00,SHORT,61843.1,62054.4,-63.25,TIME_EXIT_LOSS,neutral,1,17418.96
2024-10-04T20:00:00+00:00,2024-10-05T20:00:00+00:00,SHORT,62054.4,62023.1,-4.43,MAX_HOLD_EXIT,neutral,6,17414.53
2024-10-05T20:00:00+00:00,2024-10-06T12:00:00+00:00,SHORT,62023.1,62436.48,-111.98,HALF_RISK_SL,bear,4,17302.55
2024-10-06T12:00:00+00:00,2024-10-06T20:00:00+00:00,SHORT,62690.4,62789.3,-35.66,TIME_EXIT_LOSS,bear,1,17266.89
2024-10-06T20:00:00+00:00,2024-10-07T04:00:00+00:00,SHORT,62789.3,63626.28,-211.95,SL,bear,2,17054.94
2024-10-07T04:00:00+00:00,2024-10-07T12:00:00+00:00,SHORT,63509.9,64356.49,-211.95,SL,bear,2,16842.99
2024-10-07T12:00:00+00:00,2024-10-07T20:00:00+00:00,SHORT,63620.0,62190.7,324.99,TRAIL_TP,bear,2,17167.98
2024-10-07T20:00:00+00:00,2024-10-08T04:00:00+00:00,SHORT,62190.7,62291.4,-36.29,TIME_EXIT_LOSS,bear,1,17131.69
2024-10-08T04:00:00+00:00,2024-10-08T12:00:00+00:00,SHORT,62291.4,63121.74,-211.95,SL,bear,2,16919.74
2024-10-08T12:00:00+00:00,2024-10-09T12:00:00+00:00,SHORT,62259.9,62285.4,-18.14,MAX_HOLD_EXIT,bear,6,16901.6
2024-10-09T12:00:00+00:00,2024-10-09T20:00:00+00:00,SHORT,62285.4,60606.4,392.35,TRAIL_TP,neutral,2,17293.95
2024-10-09T20:00:00+00:00,2024-10-10T04:00:00+00:00,SHORT,60606.4,60871.0,-77.49,TIME_EXIT_LOSS,bear,1,17216.46
2024-10-10T04:00:00+00:00,2024-10-10T16:00:00+00:00,SHORT,60871.0,59696.9,277.32,TRAIL_TP,bear,3,17493.78
2024-10-10T16:00:00+00:00,2024-10-11T00:00:00+00:00,SHORT,59696.9,60492.66,-211.95,SL,neutral,2,17281.83
2024-10-11T00:00:00+00:00,2024-10-11T08:00:00+00:00,SHORT,60572.6,61140.0,-152.51,TIME_EXIT_LOSS,neutral,1,17129.32
2024-10-11T08:00:00+00:00,2024-10-11T16:00:00+00:00,SHORT,61140.0,61955.0,-211.95,SL,neutral,2,16917.37
2024-10-11T16:00:00+00:00,2024-10-12T00:00:00+00:00,LONG,63042.4,62537.0,-132.25,TIME_EXIT_LOSS,bull,1,16785.12
2024-10-12T00:00:00+00:00,2024-10-12T08:00:00+00:00,LONG,62537.0,63203.02,147.75,TP,bull,2,16932.87
2024-10-12T08:00:00+00:00,2024-10-13T08:00:00+00:00,LONG,62900.3,62528.5,-100.66,MAX_HOLD_EXIT,bull,6,16832.21
2024-10-13T08:00:00+00:00,2024-10-13T16:00:00+00:00,SHORT,62528.5,62699.3,-52.97,TIME_EXIT_LOSS,neutral,1,16779.24
2024-10-13T16:00:00+00:00,2024-10-14T00:00:00+00:00,SHORT,62699.3,63535.08,-211.95,SL,neutral,2,16567.29
2024-10-14T00:00:00+00:00,2024-10-14T08:00:00+00:00,LONG,64281.6,64966.2,147.75,TP,bull,2,16715.04
2024-10-14T08:00:00+00:00,2024-10-14T16:00:00+00:00,LONG,64899.4,65901.0,219.5,TRAIL_TP,bull,2,16934.54
2024-10-14T16:00:00+00:00,2024-10-15T00:00:00+00:00,LONG,65901.0,65382.1,-130.11,TIME_EXIT_LOSS,bull,1,16804.43
2024-10-15T00:00:00+00:00,2024-10-15T12:00:00+00:00,LONG,65382.1,64946.33,-111.97,HALF_RISK_SL,bull,3,16692.46
2024-10-15T12:00:00+00:00,2024-10-15T20:00:00+00:00,LONG,65994.6,67044.1,226.54,TRAIL_TP,bull,2,16919.0
2024-10-15T20:00:00+00:00,2024-10-16T04:00:00+00:00,LONG,67044.1,66948.8,-33.32,TIME_EXIT_LOSS,bull,1,16885.68
2024-10-16T04:00:00+00:00,2024-10-16T12:00:00+00:00,LONG,66948.8,67726.0,162.13,TRAIL_TP,bull,2,17047.81
2024-10-16T12:00:00+00:00,2024-10-16T20:00:00+00:00,LONG,67726.0,67592.0,-41.68,TIME_EXIT_LOSS,bull,1,17006.13
2024-10-16T20:00:00+00:00,2024-10-17T04:00:00+00:00,LONG,67592.0,67280.8,-81.06,TIME_EXIT_LOSS,bull,1,16925.07
2024-10-17T04:00:00+00:00,2024-10-17T16:00:00+00:00,LONG,67280.8,66832.37,-111.97,HALF_RISK_SL,bull,3,16813.1
2024-10-17T16:00:00+00:00,2024-10-18T00:00:00+00:00,LONG,66821.1,67532.74,147.75,TP,bull,2,16960.85
2024-10-18T00:00:00+00:00,2024-10-18T12:00:00+00:00,LONG,67532.3,68710.0,249.59,TRAIL_TP,bull,3,17210.44
2024-10-18T12:00:00+00:00,2024-10-18T20:00:00+00:00,LONG,68710.0,68407.8,-77.97,TIME_EXIT_LOSS,bull,1,17132.47
2024-10-18T20:00:00+00:00,2024-10-19T04:00:00+00:00,LONG,68407.8,68328.9,-29.3,TIME_EXIT_LOSS,bull,1,17103.17
2024-10-19T04:00:00+00:00,2024-10-19T12:00:00+00:00,LONG,68328.9,68206.9,-38.78,TIME_EXIT_LOSS,bull,1,17064.39
2024-10-19T12:00:00+00:00,2024-10-20T12:00:00+00:00,LONG,68206.9,68605.0,75.55,MAX_HOLD_EXIT,bull,6,17139.94
2024-10-20T12:00:00+00:00,2024-10-20T20:00:00+00:00,LONG,68605.0,69335.64,147.75,TP,bull,2,17287.69
2024-10-20T20:00:00+00:00,2024-10-21T04:00:00+00:00,LONG,69020.1,68519.3,-120.84,TIME_EXIT_LOSS,bull,1,17166.85
2024-10-21T04:00:00+00:00,2024-10-21T12:00:00+00:00,LONG,68519.3,67605.94,-211.95,SL,bull,2,16954.9
2024-10-21T12:00:00+00:00,2024-10-21T20:00:00+00:00,SHORT,67354.3,67368.8,-15.23,TIME_EXIT_LOSS,neutral,1,16939.67
2024-10-21T20:00:00+00:00,2024-10-22T04:00:00+00:00,SHORT,67368.8,67387.3,-16.12,TIME_EXIT_LOSS,neutral,1,16923.55
2024-10-22T04:00:00+00:00,2024-10-22T12:00:00+00:00,LONG,67387.3,67266.8,-38.82,TIME_EXIT_LOSS,bull,1,16884.73
2024-10-22T12:00:00+00:00,2024-10-23T04:00:00+00:00,LONG,67266.8,66818.47,-111.98,HALF_RISK_SL,bull,4,16772.75
2024-10-23T04:00:00+00:00,2024-10-23T12:00:00+00:00,SHORT,66838.0,66126.18,147.75,TP,neutral,2,16920.5
2024-10-23T12:00:00+00:00,2024-10-23T20:00:00+00:00,SHORT,66201.6,66647.2,-112.96,TIME_EXIT_LOSS,bear,1,16807.54
2024-10-23T20:00:00+00:00,2024-10-24T04:00:00+00:00,SHORT,66647.2,67104.4,-114.9,TIME_EXIT_LOSS,neutral,1,16692.64
2024-10-24T04:00:00+00:00,2024-10-24T12:00:00+00:00,SHORT,67104.4,67998.9,-211.95,SL,neutral,2,16480.69
2024-10-24T12:00:00+00:00,2024-10-24T20:00:00+00:00,LONG,67672.7,68393.41,147.75,TP,bull,2,16628.44
2024-10-24T20:00:00+00:00,2024-10-25T04:00:00+00:00,LONG,68173.8,67265.04,-211.95,SL,bull,2,16416.49
2024-10-25T04:00:00+00:00,2024-10-25T12:00:00+00:00,LONG,67503.6,68222.51,147.75,TP,bull,2,16564.24
2024-10-25T12:00:00+00:00,2024-10-25T20:00:00+00:00,SHORT,67660.6,66662.8,209.21,TRAIL_TP,neutral,2,16773.45
2024-10-25T20:00:00+00:00,2024-10-26T04:00:00+00:00,SHORT,66662.8,66982.0,-83.82,TIME_EXIT_LOSS,neutral,1,16689.63
2024-10-26T04:00:00+00:00,2024-10-26T20:00:00+00:00,SHORT,66982.0,67428.44,-111.97,HALF_RISK_SL,neutral,4,16577.66
2024-10-26T20:00:00+00:00,2024-10-27T04:00:00+00:00,SHORT,67071.8,67174.7,-35.01,TIME_EXIT_LOSS,neutral,1,16542.65
2024-10-27T04:00:00+00:00,2024-10-27T12:00:00+00:00,SHORT,67174.7,67759.9,-142.67,TIME_EXIT_LOSS,neutral,1,16399.98
2024-10-27T12:00:00+00:00,2024-10-27T20:00:00+00:00,SHORT,67759.9,67992.6,-63.51,TIME_EXIT_LOSS,neutral,1,16336.47
2024-10-27T20:00:00+00:00,2024-10-28T04:00:00+00:00,SHORT,67992.6,68395.2,-100.82,TIME_EXIT_LOSS,neutral,1,16235.65
2024-10-28T04:00:00+00:00,2024-10-28T12:00:00+00:00,SHORT,68395.2,68459.1,-26.01,TIME_EXIT_LOSS,neutral,1,16209.64
2024-10-28T12:00:00+00:00,2024-10-28T20:00:00+00:00,SHORT,68459.1,69371.66,-211.95,SL,neutral,2,15997.69
2024-10-28T20:00:00+00:00,2024-10-29T04:00:00+00:00,LONG,69940.0,71004.2,216.24,TRAIL_TP,bull,2,16213.93
2024-10-29T04:00:00+00:00,2024-10-29T12:00:00+00:00,LONG,71004.2,72374.9,277.57,TRAIL_TP,bull,2,16491.5
2024-10-29T12:00:00+00:00,2024-10-30T12:00:00+00:00,LONG,72374.9,71892.52,-111.97,HALF_RISK_SL,bull,6,16379.53
2024-10-30T12:00:00+00:00,2024-10-30T20:00:00+00:00,LONG,72058.8,72826.23,147.75,TP,bull,2,16527.28
2024-10-30T20:00:00+00:00,2024-10-31T12:00:00+00:00,LONG,72349.0,71866.79,-111.97,HALF_RISK_SL,bull,4,16415.31
2024-10-31T12:00:00+00:00,2024-10-31T20:00:00+00:00,LONG,70638.7,70321.9,-79.27,TIME_EXIT_LOSS,bull,1,16336.04
2024-10-31T20:00:00+00:00,2024-11-01T04:00:00+00:00,LONG,70321.9,69384.51,-211.95,SL,bull,2,16124.09
2024-11-01T04:00:00+00:00,2024-11-01T12:00:00+00:00,LONG,69301.0,70039.06,147.75,TP,bull,2,16271.84
2024-11-01T12:00:00+00:00,2024-11-02T12:00:00+00:00,LONG,69381.0,69394.0,-9.19,MAX_HOLD_EXIT,bull,6,16262.65
2024-11-02T12:00:00+00:00,2024-11-02T20:00:00+00:00,LONG,69394.0,69366.6,-17.92,TIME_EXIT_LOSS,bull,1,16244.73
2024-11-02T20:00:00+00:00,2024-11-03T04:00:00+00:00,LONG,69366.6,68441.94,-211.95,SL,bull,2,16032.78
2024-11-03T04:00:00+00:00,2024-11-03T12:00:00+00:00,LONG,68395.6,67483.89,-211.95,SL,bull,2,15820.83
2024-11-03T12:00:00+00:00,2024-11-03T20:00:00+00:00,SHORT,68076.0,68983.45,-211.95,SL,neutral,2,15608.88
2024-11-04T00:00:00+00:00,2024-11-04T08:00:00+00:00,LONG,69034.0,68778.0,-67.62,TIME_EXIT_LOSS,bull,1,15541.26
2024-11-04T16:00:00+00:00,2024-11-05T00:00:00+00:00,SHORT,67845.7,68226.3,-96.15,TIME_EXIT_LOSS,neutral,1,15445.11
2024-11-05T00:00:00+00:00,2024-11-05T08:00:00+00:00,LONG,68226.3,68952.91,147.75,TP,bull,2,15592.86
2024-11-05T08:00:00+00:00,2024-11-05T16:00:00+00:00,LONG,68788.4,69521.0,147.75,TP,bull,2,15740.61
2024-11-05T16:00:00+00:00,2024-11-06T00:00:00+00:00,LONG,68955.9,74367.1,1165.1,TRAIL_TP,bull,2,16905.71
2024-11-06T00:00:00+00:00,2024-11-06T08:00:00+00:00,LONG,74367.1,73375.79,-211.95,SL,bull,2,16693.76
2024-11-06T08:00:00+00:00,2024-11-06T16:00:00+00:00,LONG,74291.6,75817.9,296.17,TRAIL_TP,bull,2,16989.93
2024-11-06T16:00:00+00:00,2024-11-07T00:00:00+00:00,LONG,75817.9,75062.9,-161.37,TIME_EXIT_LOSS,bull,1,16828.56
2024-11-07T00:00:00+00:00,2024-11-07T08:00:00+00:00,LONG,75062.9,74776.9,-69.15,TIME_EXIT_LOSS,bull,1,16759.41
2024-11-07T08:00:00+00:00,2024-11-07T16:00:00+00:00,LONG,74776.9,76533.3,340.33,TRAIL_TP,bull,2,17099.74
2024-11-07T16:00:00+00:00,2024-11-08T00:00:00+00:00,LONG,76533.3,75900.4,-136.04,TIME_EXIT_LOSS,bull,1,16963.7
2024-11-08T00:00:00+00:00,2024-11-08T16:00:00+00:00,LONG,75900.4,76894.4,184.44,TRAIL_TP,bull,4,17148.14
2024-11-08T16:00:00+00:00,2024-11-09T00:00:00+00:00,LONG,76894.4,76330.0,-122.1,TIME_EXIT_LOSS,bull,1,17026.04
2024-11-09T00:00:00+00:00,2024-11-09T08:00:00+00:00,SHORT,76330.0,76478.6,-41.2,TIME_EXIT_LOSS,neutral,1,16984.84
2024-11-09T08:00:00+00:00,2024-11-10T00:00:00+00:00,SHORT,76478.6,76988.33,-111.98,HALF_RISK_SL,neutral,4,16872.86
2024-11-10T00:00:00+00:00,2024-11-10T08:00:00+00:00,LONG,77204.0,79926.7,516.99,TRAIL_TP,bull,2,17389.85
2024-11-10T08:00:00+00:00,2024-11-10T16:00:00+00:00,LONG,79926.7,80777.92,147.75,TP,bull,2,17537.6
2024-11-10T16:00:00+00:00,2024-11-11T00:00:00+00:00,LONG,79793.4,81662.4,339.34,TRAIL_TP,bull,2,17876.94
2024-11-11T00:00:00+00:00,2024-11-11T12:00:00+00:00,LONG,81662.4,84114.2,438.35,TRAIL_TP,bull,3,18315.29
2024-11-11T12:00:00+00:00,2024-11-11T20:00:00+00:00,LONG,84114.2,88728.9,810.93,TRAIL_TP,bull,2,19126.22
2024-11-11T20:00:00+00:00,2024-11-12T04:00:00+00:00,LONG,88728.9,89673.86,147.75,TP,bull,2,19273.97
2024-11-12T04:00:00+00:00,2024-11-12T12:00:00+00:00,LONG,89095.4,87907.76,-211.95,SL,bull,2,19062.02
2024-11-12T12:00:00+00:00,2024-11-12T20:00:00+00:00,LONG,86659.9,87972.0,215.11,TRAIL_TP,bull,2,19277.13
2024-11-12T20:00:00+00:00,2024-11-13T04:00:00+00:00,LONG,87972.0,86799.33,-211.95,SL,bull,2,19065.18
2024-11-13T04:00:00+00:00,2024-11-13T12:00:00+00:00,LONG,87402.9,92608.1,881.31,TRAIL_TP,bull,2,19946.49
2024-11-13T12:00:00+00:00,2024-11-13T20:00:00+00:00,LONG,92608.1,91373.63,-211.95,SL,bull,2,19734.54
2024-11-13T20:00:00+00:00,2024-11-14T04:00:00+00:00,LONG,90413.3,89208.09,-211.95,SL,bull,2,19522.59
2024-11-14T04:00:00+00:00,2024-11-14T12:00:00+00:00,LONG,90818.9,89608.28,-211.95,SL,bull,2,19310.64
2024-11-14T12:00:00+00:00,2024-11-14T20:00:00+00:00,SHORT,88000.0,89173.04,-211.95,SL,neutral,2,19098.69
2024-11-14T20:00:00+00:00,2024-11-15T04:00:00+00:00,SHORT,87382.7,87693.9,-65.42,TIME_EXIT_LOSS,neutral,1,19033.27
2024-11-15T04:00:00+00:00,2024-11-15T12:00:00+00:00,SHORT,87693.9,88862.86,-211.95,SL,neutral,2,18821.32
2024-11-15T12:00:00+00:00,2024-11-15T20:00:00+00:00,LONG,88485.4,91074.6,426.92,TRAIL_TP,bull,2,19248.24
2024-11-15T20:00:00+00:00,2024-11-16T12:00:00+00:00,LONG,91074.6,90467.59,-111.97,HALF_RISK_SL,bull,4,19136.27
2024-11-16T12:00:00+00:00,2024-11-17T00:00:00+00:00,LONG,90578.0,89974.3,-111.97,HALF_RISK_SL,bull,3,19024.3
2024-11-17T00:00:00+00:00,2024-11-17T08:00:00+00:00,LONG,90294.9,91256.54,147.75,TP,bull,2,19172.05
2024-11-17T08:00:00+00:00,2024-11-17T16:00:00+00:00,LONG,90743.4,90099.5,-118.44,TIME_EXIT_LOSS,bull,1,19053.61
2024-11-17T16:00:00+00:00,2024-11-18T04:00:00+00:00,LONG,90099.5,91795.9,270.42,TRAIL_TP,bull,3,19324.03
2024-11-18T04:00:00+00:00,2024-11-18T12:00:00+00:00,LONG,91795.9,90572.26,-211.95,SL,bull,2,19112.08
2024-11-18T12:00:00+00:00,2024-11-18T20:00:00+00:00,LONG,92407.8,91176.0,-211.95,SL,bull,2,18900.13
2024-11-18T20:00:00+00:00,2024-11-19T04:00:00+00:00,LONG,90507.4,91696.0,184.99,TRAIL_TP,bull,2,19085.12
2024-11-19T04:00:00+00:00,2024-11-19T12:00:00+00:00,LONG,91696.0,92672.56,147.75,TP,bull,2,19232.87
2024-11-19T12:00:00+00:00,2024-11-19T20:00:00+00:00,LONG,92453.3,93437.93,147.75,TP,bull,2,19380.62
2024-11-19T20:00:00+00:00,2024-11-20T08:00:00+00:00,LONG,92335.9,93485.1,174.69,TRAIL_TP,bull,3,19555.31
2024-11-20T08:00:00+00:00,2024-11-20T16:00:00+00:00,LONG,93485.1,94480.72,147.75,TP,bull,2,19703.06
2024-11-20T16:00:00+00:00,2024-11-21T00:00:00+00:00,LONG,93999.9,95790.2,273.69,TRAIL_TP,bull,2,19976.75
2024-11-21T00:00:00+00:00,2024-11-21T08:00:00+00:00,LONG,95790.2,98014.0,336.23,TRAIL_TP,bull,2,20312.98
2024-11-21T08:00:00+00:00,2024-11-21T16:00:00+00:00,LONG,98014.0,96707.47,-211.95,SL,bull,2,20101.03
2024-11-21T16:00:00+00:00,2024-11-22T00:00:00+00:00,LONG,97891.5,98934.04,147.75,TP,bull,2,20248.78
2024-11-22T00:00:00+00:00,2024-11-22T12:00:00+00:00,LONG,98888.9,98229.81,-111.98,HALF_RISK_SL,bull,3,20136.8
2024-11-22T12:00:00+00:00,2024-11-23T12:00:00+00:00,LONG,98696.5,98426.0,-53.11,MAX_HOLD_EXIT,bull,6,20083.69
2024-11-23T12:00:00+00:00,2024-11-23T20:00:00+00:00,LONG,98426.0,97725.5,-118.76,TIME_EXIT_LOSS,bull,1,19964.93
2024-11-23T20:00:00+00:00,2024-11-24T12:00:00+00:00,LONG,97725.5,97074.16,-111.98,HALF_RISK_SL,bull,4,19852.95
2024-11-24T12:00:00+00:00,2024-11-24T20:00:00+00:00,LONG,95986.4,97960.4,296.48,TRAIL_TP,bull,2,20149.43
2024-11-24T20:00:00+00:00,2024-11-25T12:00:00+00:00,LONG,97960.4,97307.49,-111.97,HALF_RISK_SL,bull,4,20037.46
2024-11-25T12:00:00+00:00,2024-11-25T20:00:00+00:00,LONG,96040.4,94760.18,-211.95,SL,bull,2,19825.51
2024-11-25T20:00:00+00:00,2024-11-26T04:00:00+00:00,SHORT,93064.0,94304.54,-211.95,SL,bear,2,19613.56
2024-11-26T04:00:00+00:00,2024-11-26T12:00:00+00:00,SHORT,93842.1,92842.68,147.75,TP,neutral,2,19761.31
2024-11-26T12:00:00+00:00,2024-11-26T20:00:00+00:00,SHORT,92877.4,91888.26,147.75,TP,neutral,2,19909.06
